,school_code,school_name,doro_zipcode,doroname,doroname_detail,si,gu
1255,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1256,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1257,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1258,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1259,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1260,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1261,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1262,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1263,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1264,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1265,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1266,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1267,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1268,7011493,인덕과학기술고등학교,1878,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),서울특별시,노원구
1269,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1270,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1271,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1272,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1273,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1274,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1275,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1276,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1277,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1278,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1279,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1280,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1281,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1282,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1283,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1284,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1285,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1286,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1287,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1288,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1289,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1290,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1291,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1292,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1293,7011492,서울신정고등학교,7736,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),서울특별시,강서구
1294,7011491,서일문화예술고등학교,3094,서울특별시 종로구 지봉로17길 49,(창신동),서울특별시,종로구
1295,7011491,서일문화예술고등학교,3094,서울특별시 종로구 지봉로17길 49,(창신동),서울특별시,종로구
